latitude,longitude,city,region,country,continent
50.17237,18.27154,Ciechowice,Silesian Voivodeship,Poland,Europe
50.32643,19.11811,Będzin,Silesian Voivodeship,Poland,Europe
54.10848,17.32956,Tuchomie,Pomeranian Voivodeship,Poland,Europe
54.44315,18.36224,Warzno,Pomeranian Voivodeship,Poland,Europe
50.46887,18.09879,Jasiona,Opole Voivodeship,Poland,Europe
50.33161,19.22992,Dąbrowa Górnicza,Silesian Voivodeship,Poland,Europe
50.4569,17.35127,Nysa,Opole Voivodeship,Poland,Europe
50.16649,18.64435,Czerwionka-Leszczyny,Silesian Voivodeship,Poland,Europe
50.62805,17.94437,Opole,Opole Voivodeship,Poland,Europe
49.82755,19.37626,Zagórnik,Lesser Poland Voivodeship,Poland,Europe
54.33659,17.15428,Łysomice,Pomeranian Voivodeship,Poland,Europe
50.80405,18.06729,Jełowa,Opole Voivodeship,Poland,Europe
50.49234,17.33322,Nysa,Opole Voivodeship,Poland,Europe
50.48827,17.12953,Ligota Wielka,Opole Voivodeship,Poland,Europe
50.86689,17.90496,Okoły,Opole Voivodeship,Poland,Europe
51.54057,14.79498,Przewoźniki,Lubusz Voivodeship,Poland,Europe
50.09285,18.58366,Rybnik,Silesian Voivodeship,Poland,Europe
49.87194,19.67436,Kalwaria Zebrzydowska,Lesser Poland Voivodeship,Poland,Europe
50.30116,18.85633,Ruda Śląska,Silesian Voivodeship,Poland,Europe
50.28539,19.11149,Sosnowiec,Silesian Voivodeship,Poland,Europe
54.75407,18.5259,Chałupy,Pomeranian Voivodeship,Poland,Europe
50.35269,19.71587,Gołaczewy,Lesser Poland Voivodeship,Poland,Europe
50.33737,17.94039,Biedrzychowice,Opole Voivodeship,Poland,Europe
50.48112,19.04996,Ożarowice,Silesian Voivodeship,Poland,Europe
54.36606,18.39577,Pępowo,Pomeranian Voivodeship,Poland,Europe
51.14304,17.02956,Wrocław,Lower Silesian Voivodeship,Poland,Europe
50.39963,18.70313,Kamieniec,Silesian Voivodeship,Poland,Europe
49.86832,19.40816,Inwałd,Lesser Poland Voivodeship,Poland,Europe
50.20163,18.27099,Budziska,Silesian Voivodeship,Poland,Europe
54.40036,18.66054,Gdańsk,Pomeranian Voivodeship,Poland,Europe
50.27097,19.56338,Olkusz,Lesser Poland Voivodeship,Poland,Europe
50.02608,19.6905,Nowa Wieś Szlachecka,Lesser Poland Voivodeship,Poland,Europe
49.81821,18.97761,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
50.63102,19.03671,Pakuły,Silesian Voivodeship,Poland,Europe
54.30021,18.31024,Babi Dół,Pomeranian Voivodeship,Poland,Europe
50.28523,19.46952,Bukowno,Lesser Poland Voivodeship,Poland,Europe
50.22986,19.04462,Katowice,Silesian Voivodeship,Poland,Europe
50.73176,17.89664,Opole,Opole Voivodeship,Poland,Europe
51.15238,17.49309,Solniki Wielkie,Lower Silesian Voivodeship,Poland,Europe
54.21262,17.30618,Jutrzenka,Pomeranian Voivodeship,Poland,Europe
50.6647,15.26293,Železný Brod,Liberec,Czech Republic,Europe
50.34553,18.97377,Piekary Śląskie,Silesian Voivodeship,Poland,Europe
50.02431,19.12573,Wola,Silesian Voivodeship,Poland,Europe
50.75168,18.07415,Marszałki,Opole Voivodeship,Poland,Europe
54.78504,17.96753,Słuchowo,Pomeranian Voivodeship,Poland,Europe
50.45317,18.69658,Księży Las,Silesian Voivodeship,Poland,Europe
50.05963,19.71913,Mników,Lesser Poland Voivodeship,Poland,Europe
54.60528,18.34717,Reda,Pomeranian Voivodeship,Poland,Europe
50.76749,15.05441,Liberec,Liberec,Czech Republic,Europe
50.32884,19.08206,Czeladź,Silesian Voivodeship,Poland,Europe
54.42244,18.56096,Gdańsk,Pomeranian Voivodeship,Poland,Europe
50.71072,15.19336,Jablonec nad Nisou,Liberec,Czech Republic,Europe
51.58448,15.34058,Żagań,Lubusz Voivodeship,Poland,Europe
54.37318,18.5669,Gdańsk,Pomeranian Voivodeship,Poland,Europe
54.58048,16.86194,Ustka,Pomeranian Voivodeship,Poland,Europe
50.60139,17.17982,Szklary,Opole Voivodeship,Poland,Europe
54.40885,16.40832,Darłowo,West Pomeranian Voivodeship,Poland,Europe
49.80775,19.76128,Harbutowice,Lesser Poland Voivodeship,Poland,Europe
50.92435,15.34965,Orłowice,Lower Silesian Voivodeship,Poland,Europe
54.4821,17.05657,Słupsk,Pomeranian Voivodeship,Poland,Europe
50.00217,19.14033,Brzeszcze,Lesser Poland Voivodeship,Poland,Europe
50.16374,19.38432,Balin,Lesser Poland Voivodeship,Poland,Europe
51.07245,17.70204,Namysłów,Opole Voivodeship,Poland,Europe
51.0532,16.96811,Bielany Wrocławskie,Lower Silesian Voivodeship,Poland,Europe
51.02748,15.08405,Stary Zawidów,Lower Silesian Voivodeship,Poland,Europe
51.11721,17.01117,Wrocław,Lower Silesian Voivodeship,Poland,Europe
50.65684,17.8947,Opole,Opole Voivodeship,Poland,Europe
49.82069,19.6635,Stronie,Lesser Poland Voivodeship,Poland,Europe
50.81451,14.51473,Kytlice,Ústí nad Labem,Czech Republic,Europe
50.26722,19.14625,Sosnowiec,Silesian Voivodeship,Poland,Europe
50.51888,19.41852,Rudniki,Silesian Voivodeship,Poland,Europe
49.94214,19.32544,Głębowice,Lesser Poland Voivodeship,Poland,Europe
51.12756,17.54057,Bierutów,Lower Silesian Voivodeship,Poland,Europe
50.98698,15.33228,Augustów,Lower Silesian Voivodeship,Poland,Europe
50.85156,18.00425,Zagwiździe,Opole Voivodeship,Poland,Europe
54.46254,18.05802,Pobłocie,Pomeranian Voivodeship,Poland,Europe
50.49998,18.16723,Niwki,Opole Voivodeship,Poland,Europe
50.28986,18.7002,Gliwice,Silesian Voivodeship,Poland,Europe
50.86673,17.95684,Murów,Opole Voivodeship,Poland,Europe
50.07533,18.49458,Rybnik,Silesian Voivodeship,Poland,Europe
51.62996,15.17819,Żary,Lubusz Voivodeship,Poland,Europe
51.01963,17.67675,Stanek,Opole Voivodeship,Poland,Europe
49.75859,19.07114,Bystra,Silesian Voivodeship,Poland,Europe
50.29409,19.54223,Olkusz,Lesser Poland Voivodeship,Poland,Europe
50.64642,19.55048,Tomiszowice,Silesian Voivodeship,Poland,Europe
50.36923,19.22664,Dąbrowa Górnicza,Silesian Voivodeship,Poland,Europe
50.67225,19.60416,Ślęzany,Silesian Voivodeship,Poland,Europe
54.11849999,18.56015139,Rościszewo,Pomeranian Voivodeship,Poland,Europe
50.21186,19.68745,Czubrowice,Lesser Poland Voivodeship,Poland,Europe
50.23563447,18.99014142,Katowice,Silesian Voivodeship,Poland,Europe
54.42098,16.51802,Krupy,West Pomeranian Voivodeship,Poland,Europe
50.16959,19.52309,Psary,Lesser Poland Voivodeship,Poland,Europe
54.14952,18.58247,Gołębiewo Wielkie,Pomeranian Voivodeship,Poland,Europe
50.89726,15.36861,Świeradów-Zdrój,Lower Silesian Voivodeship,Poland,Europe
50.71531,17.89601,Opole,Opole Voivodeship,Poland,Europe
50.66004,14.98324,Český Dub,Liberec,Czech Republic,Europe
51.02057,17.56641,Ligota Książęca,Opole Voivodeship,Poland,Europe
54.4311,16.37764,Darłowo,West Pomeranian Voivodeship,Poland,Europe
50.08761,18.68219,Szczejkowice,Silesian Voivodeship,Poland,Europe
50.69796,18.19513,Antoniów,Opole Voivodeship,Poland,Europe
54.13937,16.5671,Dadzewo,West Pomeranian Voivodeship,Poland,Europe
50.60358,17.96748,Opole,Opole Voivodeship,Poland,Europe
49.96336,19.27745,Osiek,Lesser Poland Voivodeship,Poland,Europe
50.57632,19.32779,Myszków,Silesian Voivodeship,Poland,Europe
50.17653,18.97943,Katowice,Silesian Voivodeship,Poland,Europe
50.4638,18.39554,Kotulin,Silesian Voivodeship,Poland,Europe
50.30496,19.56955,Olkusz,Lesser Poland Voivodeship,Poland,Europe
50.73935,15.05551,Liberec,Liberec,Czech Republic,Europe
54.49324,18.52602,Gdynia,Pomeranian Voivodeship,Poland,Europe
54.66654,17.95275,Dąbrówka,Pomeranian Voivodeship,Poland,Europe
54.60522,18.15638,Gościcino,Pomeranian Voivodeship,Poland,Europe
50.37514,18.59081,Pyskowice,Silesian Voivodeship,Poland,Europe
50.51566,19.47244,Zawiercie,Silesian Voivodeship,Poland,Europe
50.47697,19.04367,Ożarowice,Silesian Voivodeship,Poland,Europe
54.46369,17.02981,Słupsk,Pomeranian Voivodeship,Poland,Europe
49.88444,19.67851,Zebrzydowice,Lesser Poland Voivodeship,Poland,Europe
50.21761,19.2225,Jaworzno,Silesian Voivodeship,Poland,Europe
50.51671,18.55046,Świbie,Silesian Voivodeship,Poland,Europe
50.17875,18.06566,Koza,Opole Voivodeship,Poland,Europe
50.04665,18.54976,Jankowice,Silesian Voivodeship,Poland,Europe
51.14115,17.05112,Wrocław,Lower Silesian Voivodeship,Poland,Europe
50.32642,19.40874,Dąbrowa Górnicza,Silesian Voivodeship,Poland,Europe
50.47466,19.21549,Siewierz,Silesian Voivodeship,Poland,Europe
54.11847,18.69094,Łukocin,Pomeranian Voivodeship,Poland,Europe
49.94629,19.62436,Marcyporęba,Lesser Poland Voivodeship,Poland,Europe
50.20016,19.12443,Mysłowice,Silesian Voivodeship,Poland,Europe
50.67405,14.66564,Zákupy,Liberec,Czech Republic,Europe
50.45505,19.09442,Nowa Wieś,Silesian Voivodeship,Poland,Europe
50.4503,18.84067,Tarnowskie Góry,Silesian Voivodeship,Poland,Europe
49.97932,18.96481,Pszczyna,Silesian Voivodeship,Poland,Europe
50.37438,18.91942,Piekary Śląskie,Silesian Voivodeship,Poland,Europe
49.8741,19.04476,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
50.60194,19.33711,Myszków,Silesian Voivodeship,Poland,Europe
50.36414,18.02288,Dobieszowice,Opole Voivodeship,Poland,Europe
54.35559,18.17176,Prokowo,Pomeranian Voivodeship,Poland,Europe
50.08682,18.83355,Orzesze,Silesian Voivodeship,Poland,Europe
50.10157,18.58341,Rybnik,Silesian Voivodeship,Poland,Europe
49.82851,19.11977,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
50.90669,17.09308,Gostkowice,Lower Silesian Voivodeship,Poland,Europe
50.29632,19.30783,Dąbrowa Górnicza,Silesian Voivodeship,Poland,Europe
50.19093,17.96156,Dziećmarów,Opole Voivodeship,Poland,Europe
50.86079,17.4674,Brzeg,Opole Voivodeship,Poland,Europe
50.08843,19.7745,Burów,Lesser Poland Voivodeship,Poland,Europe
50.55561,18.9119,Kalety,Silesian Voivodeship,Poland,Europe
50.08884,18.20453,Racibórz,Silesian Voivodeship,Poland,Europe
54.31173,18.32421,Glincz,Pomeranian Voivodeship,Poland,Europe
50.80363,15.16528,Bedřichov,Liberec,Czech Republic,Europe
51.05994,17.92683,Włochy,Opole Voivodeship,Poland,Europe
49.83652,18.94532,Międzyrzecze Górne,Silesian Voivodeship,Poland,Europe
50.52762,18.46031,Dąbrówka,Silesian Voivodeship,Poland,Europe
50.57649,19.33775,Myszków,Silesian Voivodeship,Poland,Europe
50.19981,18.27133,Budziska,Silesian Voivodeship,Poland,Europe
49.8916,19.46556,Chocznia,Lesser Poland Voivodeship,Poland,Europe
49.80994,19.39716,Rzyki,Lesser Poland Voivodeship,Poland,Europe
51.57385,15.49792,Szprotawa,Lubusz Voivodeship,Poland,Europe
50.74484,18.09318,Marszałki,Opole Voivodeship,Poland,Europe
50.20715,19.67966,Racławice,Lesser Poland Voivodeship,Poland,Europe
50.57371,19.64628,Pradła,Silesian Voivodeship,Poland,Europe
54.43212,18.50152,Gdańsk,Pomeranian Voivodeship,Poland,Europe
51.15804,15.33452,Nawojów Śląski,Lower Silesian Voivodeship,Poland,Europe
49.72736,19.53566,Stryszawa,Lesser Poland Voivodeship,Poland,Europe
54.27396,18.56473,Straszyn,Pomeranian Voivodeship,Poland,Europe
50.23514,18.48524,Bargłówka,Silesian Voivodeship,Poland,Europe
50.67478,18.25985,Krasiejów,Opole Voivodeship,Poland,Europe
50.20447,19.27627,Jaworzno,Silesian Voivodeship,Poland,Europe
50.06245,18.49747,Rybnik,Silesian Voivodeship,Poland,Europe
54.69803,18.41054,Błądzikowo,Pomeranian Voivodeship,Poland,Europe
50.66941,14.6059,Česká Lípa,Liberec,Czech Republic,Europe
54.17028,18.15571,Grabowo Kościerskie,Pomeranian Voivodeship,Poland,Europe
51.30052,17.57913,Szczodrów,Lower Silesian Voivodeship,Poland,Europe
50.44632,19.40921,Łazy,Silesian Voivodeship,Poland,Europe
50.35801,18.25567,Kędzierzyn-Koźle,Opole Voivodeship,Poland,Europe
50.35628,19.31253,Dąbrowa Górnicza,Silesian Voivodeship,Poland,Europe
50.76564,14.55435,Nový Bor,Liberec,Czech Republic,Europe
50.27928,19.5716,Olkusz,Lesser Poland Voivodeship,Poland,Europe
51.25212,17.9184,Nosale,Greater Poland Voivodeship,Poland,Europe
49.87364,19.77353,Izdebnik,Lesser Poland Voivodeship,Poland,Europe
50.57349,17.55157,Szadurczyce,Opole Voivodeship,Poland,Europe
50.5713,17.91863,Źlinice,Opole Voivodeship,Poland,Europe
50.33176,18.14647,Kędzierzyn-Koźle,Opole Voivodeship,Poland,Europe
50.24538,19.09334,Katowice,Silesian Voivodeship,Poland,Europe
50.32252,19.01096,Siemianowice Śląskie,Silesian Voivodeship,Poland,Europe
49.70899,19.13093,Pietrzykowice,Silesian Voivodeship,Poland,Europe
50.69394,19.38062,Siedlec,Silesian Voivodeship,Poland,Europe
50.57925,19.50771,Hucisko,Silesian Voivodeship,Poland,Europe
50.73028,18.19284,Dylaki,Opole Voivodeship,Poland,Europe
50.29803,18.87999,Ruda Śląska,Silesian Voivodeship,Poland,Europe
50.28705,18.6315,Gliwice,Silesian Voivodeship,Poland,Europe
50.8929,17.36798,Gać,Lower Silesian Voivodeship,Poland,Europe
50.43424,17.76511,Moszna,Opole Voivodeship,Poland,Europe
50.33145,19.38288,Dąbrowa Górnicza,Silesian Voivodeship,Poland,Europe
50.60643,18.69703,Lubliniec,Silesian Voivodeship,Poland,Europe
51.63888,15.27554,Żagań,Lubusz Voivodeship,Poland,Europe
50.81938,17.87199,Kup,Opole Voivodeship,Poland,Europe
54.21749,18.26402,Roztoka,Pomeranian Voivodeship,Poland,Europe
54.39658,16.43654,Rusko,West Pomeranian Voivodeship,Poland,Europe
50.7376,15.01855,Liberec,Liberec,Czech Republic,Europe
50.60212,19.04536,Woźniki,Silesian Voivodeship,Poland,Europe
54.24275,18.74703,Grabiny-Zameczek,Pomeranian Voivodeship,Poland,Europe
49.72953,19.51375,Stryszawa,Lesser Poland Voivodeship,Poland,Europe
50.46913,17.53821,Rynarcice,Opole Voivodeship,Poland,Europe
50.73387,18.75715,Ostrów,Silesian Voivodeship,Poland,Europe
50.06145,18.87721,Orzesze,Silesian Voivodeship,Poland,Europe
50.46778,17.68499,Pogórze,Opole Voivodeship,Poland,Europe
50.06723,18.23754,Racibórz,Silesian Voivodeship,Poland,Europe
50.07024,18.56151,Rybnik,Silesian Voivodeship,Poland,Europe
51.07104,17.01351,Wrocław,Lower Silesian Voivodeship,Poland,Europe
51.00755,15.046,Černousy,Liberec,Czech Republic,Europe
50.00836,19.36811,Przeciszów,Lesser Poland Voivodeship,Poland,Europe
50.35915,18.72683,Świętoszowice,Silesian Voivodeship,Poland,Europe
50.45507,17.84694,Strzeleczki,Opole Voivodeship,Poland,Europe
51.13119,15.27647,Lubań,Lower Silesian Voivodeship,Poland,Europe
50.70305,15.33275,Plavy,Liberec,Czech Republic,Europe
50.50991,17.66037,Kuźnica Ligocka,Opole Voivodeship,Poland,Europe
50.79056,18.06265,Jełowa,Opole Voivodeship,Poland,Europe
49.80706,19.01779,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
50.5312,17.99241,Górażdże,Opole Voivodeship,Poland,Europe
50.82406,17.1849,Wiązów,Lower Silesian Voivodeship,Poland,Europe
50.20344,19.46489,Myślachowice,Lesser Poland Voivodeship,Poland,Europe
50.19909,18.13887,Witosławice,Opole Voivodeship,Poland,Europe
50.10334,18.98723,Tychy,Silesian Voivodeship,Poland,Europe
50.63945,17.89136,Opole,Opole Voivodeship,Poland,Europe
50.40209,18.89423,Radzionków,Silesian Voivodeship,Poland,Europe
50.10294,18.3543,Dzimierz,Silesian Voivodeship,Poland,Europe
51.12234,17.64791,Wilkówek,Opole Voivodeship,Poland,Europe
50.4589,19.18879,Boguchwałowice,Silesian Voivodeship,Poland,Europe
49.81597,19.00955,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
50.57885,19.6519,Pradła,Silesian Voivodeship,Poland,Europe
50.40473,18.6278,Pyskowice,Silesian Voivodeship,Poland,Europe
50.67201,17.85677,Opole,Opole Voivodeship,Poland,Europe
10.26694,-67.94646,San Diego,Carabobo,Venezuela,South America
9.89925,-67.95364,Valencia,Carabobo,Venezuela,South America
10.46232,-66.88914,Baruta,Miranda,Venezuela,South America
14.61486,-61.0097,,,,
14.47532,-60.96799,,,,
-34.61708,-58.47947,,,Argentina,South America
-34.46948,-58.93168,Pilar,Buenos Aires Province,Argentina,South America
-34.97931,-58.37843,Alejandro Korn,Buenos Aires Province,Argentina,South America
-34.63293,-58.63628,Castelar,Buenos Aires Province,Argentina,South America
-34.61649,-58.85833,Francisco Alvarez,Buenos Aires Province,Argentina,South America
-34.6978,-58.73998,Parque San Martin,Buenos Aires Province,Argentina,South America
-34.59813,-58.49069,,,Argentina,South America
-34.40161,-59.01553,Fatima Estacion Empalme,Buenos Aires Province,Argentina,South America
-34.75082,-58.60486,Gregorio de Laferrere,Buenos Aires Province,Argentina,South America
-34.54612,-58.49491,Villa Martelli,Buenos Aires Province,Argentina,South America
-34.51375,-58.88249,Pilar,Buenos Aires Province,Argentina,South America
-34.7385,-58.35913,Monte Chingolo,Buenos Aires Province,Argentina,South America
-34.60746,-58.72189,Trujui,Buenos Aires Province,Argentina,South America
-34.67923,-58.70895,Merlo,Buenos Aires Province,Argentina,South America
-31.71915,-60.53524,Paraná,Entre Ríos,Argentina,South America
-34.54809,-58.73987,San Miguel,Buenos Aires Province,Argentina,South America
-34.53266,-58.47643,Vicente Lopez,Buenos Aires Province,Argentina,South America
-34.41513,-59.00296,Fatima Estacion Empalme,Buenos Aires Province,Argentina,South America
-34.59268,-58.58412,Martin Coronado,Buenos Aires Province,Argentina,South America
-27.26902,-65.55168,Río Seco,Tucumán,Argentina,South America
-34.86417,-58.19418,Ingeniero Allan,Buenos Aires Province,Argentina,South America
-34.78756,-58.52019,Ezeiza,Buenos Aires Province,Argentina,South America
-34.62358,-58.79383,Moreno,Buenos Aires Province,Argentina,South America
-34.61779,-58.39443,,,Argentina,South America
-34.78787,-58.20898,Ranelagh,Buenos Aires Province,Argentina,South America
-34.45496,-59.00443,Manzanares,Buenos Aires Province,Argentina,South America
-34.64022,-58.6526,Castelar,Buenos Aires Province,Argentina,South America
-34.67016,-58.55505,San Justo,Buenos Aires Province,Argentina,South America
-34.5301,-58.817,Cuartel V,Buenos Aires Province,Argentina,South America
-34.64966,-58.38341,,,Argentina,South America
-35.1836,-59.09198,Lobos,Buenos Aires Province,Argentina,South America
-34.67703,-58.41483,Valentín Alsina,Buenos Aires Province,Argentina,South America
-34.83075,-58.37612,Burzaco,Buenos Aires Province,Argentina,South America
-27.34166,-65.85709,Alpachiri,Tucumán,Argentina,South America
-34.64167,-60.47389,Chacabuco,Buenos Aires Province,Argentina,South America
-34.49668,-58.65739,Ingeniero Adolfo Sourdeaux,Buenos Aires Province,Argentina,South America
-34.56955,-59.1286,Luján,Buenos Aires Province,Argentina,South America
-34.64285,-58.63952,Castelar,Buenos Aires Province,Argentina,South America
-34.8659,-58.52647,Ezeiza,Buenos Aires Province,Argentina,South America
-34.40647,-58.73916,Garín,Buenos Aires Province,Argentina,South America
-34.82653,-58.40824,Burzaco,Buenos Aires Province,Argentina,South America
-34.96318,-57.95212,La Plata,Buenos Aires Province,Argentina,South America
-34.56032,-58.73534,San Miguel,Buenos Aires Province,Argentina,South America
-34.82555,-58.21733,Bosques,Buenos Aires Province,Argentina,South America
-27.4338,-65.61427,Aguilares,Tucumán,Argentina,South America
-35.11558,-58.90098,Uribelarrea,Buenos Aires Province,Argentina,South America
-34.59231,-58.36777,,,Argentina,South America
-34.39553,-58.64566,Nordelta,Buenos Aires Province,Argentina,South America
-31.72114,-60.5139,Paraná,Entre Ríos,Argentina,South America
-34.50562,-58.55822,Villa Adelina,Buenos Aires Province,Argentina,South America
-34.50805,-58.6761,Villa de Mayo,Buenos Aires Province,Argentina,South America
-34.59334,-58.50668,,,Argentina,South America
-34.69051,-58.52562,Tablada,Buenos Aires Province,Argentina,South America
-31.70656,-60.77349,Santo Tomé,Santa Fe,Argentina,South America
-34.79274,-58.23081,Berazategui,Buenos Aires Province,Argentina,South America
-34.61445,-58.43173,,,Argentina,South America
-31.31356,-61.52003,Susana,Santa Fe,Argentina,South America
-34.63746,-58.86362,Francisco Alvarez,Buenos Aires Province,Argentina,South America
-34.704,-58.53697,Ciudad Evita,Buenos Aires Province,Argentina,South America
-34.70166,-58.32603,Wilde,Buenos Aires Province,Argentina,South America
-34.50576,-58.75582,José C. Paz,Buenos Aires Province,Argentina,South America
-34.59809,-58.36196,,,Argentina,South America
-34.65183,-58.51824,,,Argentina,South America
-34.50905,-59.09209,Open Door,Buenos Aires Province,Argentina,South America
-34.50763,-58.79264,José C. Paz,Buenos Aires Province,Argentina,South America
-34.44811,-58.75242,Manuel Alberti,Buenos Aires Province,Argentina,South America
-31.56159,-60.75731,Santa Fe,Santa Fe,Argentina,South America
-34.5011,-58.53224,Martínez,Buenos Aires Province,Argentina,South America
-34.45812,-58.51946,Béccar,Buenos Aires Province,Argentina,South America
-35.05739,-58.75886,Cañuelas,Buenos Aires Province,Argentina,South America
-34.70147,-58.58329,Isidro Casanova,Buenos Aires Province,Argentina,South America
-34.59645,-58.45804,,,Argentina,South America
-34.46815,-58.6621,El Talar,Buenos Aires Province,Argentina,South America
-31.4488,-60.93173,Esperanza,Santa Fe,Argentina,South America
-34.7572,-58.39874,Lomas de Zamora,Buenos Aires Province,Argentina,South America
-34.25533,-58.95502,Lomas del Rio Lujan,Buenos Aires Province,Argentina,South America
-34.43599,-58.5599,San Fernando,Buenos Aires Province,Argentina,South America
-34.53285,-58.49429,Florida,Buenos Aires Province,Argentina,South America
-36.84057,-59.50382,Azul,Buenos Aires Province,Argentina,South America
